airport_ref,airport_ident,type_of_airport,airport_name,latitude,longitude,elevation_ft,state,municipality,scheduled_service,unique_id,id,length_ft,width_ft,surface,lighted,closed,le_ident,le_displaced_threshold_ft,he_ident,he_displaced_threshold_ft
21721,LS91,small_airport,Tim Bullard Memorial Airport,30.417547,-91.97474,32.0,LA,Arnaudville,no,43465,247804,750.0,100.0,TURF,0,0,17,,35,
21722,LS92,small_airport,Koenig Airpark,30.5974,-90.3159,100.0,LA,Robert,no,43466,252056,1200.0,75.0,TURF,0,0,09,,27,
21723,LS93,small_airport,Greenwood Plantation Ultralightport,29.6108,-90.8984,6.0,LA,Gibson,no,43467,252731,300.0,75.0,TURF,0,0,04,,22,
21724,LS94,heliport,Alon USA Heliport,30.532936,-91.75023,36.0,LA,Krotz Springs,no,43468,267936,40.0,40.0,CONC,0,0,H1,,,
21725,LS95,heliport,Mackie Memorial Heliport,30.9794,-92.5871,135.0,LA,Glenmora,no,43469,267937,100.0,100.0,GRASS / SOD,0,0,H1,,,
21726,LS96,heliport,Ochsner Medical Institutions Heliport,29.96765,-90.14298,7.0,LA,Jefferson,no,43470,267938,50.0,50.0,CONC,0,0,H1,,,
21727,LS97,heliport,Myu Heliport,29.9296,-90.354,12.0,LA,Luling,no,43471,267939,40.0,20.0,GRASS / SOD,0,0,H1,,,
21728,LS98,heliport,Sabine Medical Center Heliport,31.5607,-93.4721,250.0,LA,Many,no,43472,267940,50.0,50.0,CONC,0,0,H1,,,
21729,LS99,closed,PHI Fourchon Base Heliport,29.116306,-90.20518,5.0,LA,Golden Meadow,no,43473,267941,20.0,20.0,GRASS / SOD,1,0,H1,,,
21730,LSD,heliport,Blue Grass Station Army Heliport,38.0834,-84.3166,1016.0,KY,Lexington,no,43474,507997,2000.0,50.0,PSP,0,0,11,,29,
21731,LSR,small_airport,Lost River 1 Airport,65.39835,-167.16768,80.0,AK,Lost River,no,43515,249773,3650.0,100.0,GRAVEL,0,0,18,,36,
21733,LWD,small_airport,Lamoni Municipal Airport,40.6333,-93.9022,1131.0,IA,Lamoni,no,43782,267942,2900.0,60.0,CONC,0,0,18,,36,
21735,M00,seaplane_base,Augusta Seaplane Base,44.2676,-69.7817,23.0,ME,Augusta,no,43874,257867,2500.0,100.0,WATER,0,0,13W,,31W,
21736,M06,seaplane_base,Havre De Grace Seaplane Base,39.5415,-76.0697,,MD,Havre De Grace,no,43875,257357,8000.0,200.0,WATER,0,0,E,,W,
21736,M06,seaplane_base,Havre De Grace Seaplane Base,39.5415,-76.0697,,MD,Havre De Grace,no,43875,257358,8000.0,200.0,WATER,0,0,N,,S,
21737,M10,small_airport,Mountainair Municipal Airport,34.5333,-106.224,6492.0,NM,Mountainair,no,43876,255879,2578.0,50.0,DIRT-F,0,0,08,,26,
21738,M14,seaplane_base,Mal's Serpent Lake Seaplane Base,46.4741,-93.9186,1246.0,MN,Deerwood,no,43877,252534,10000.0,500.0,WATER,0,0,06W,,24W,
21738,M14,seaplane_base,Mal's Serpent Lake Seaplane Base,46.4741,-93.9186,1246.0,MN,Deerwood,no,43877,252535,6000.0,500.0,WATER,0,0,18W,,36W,
21739,M26,small_airport,Drummond Airport,46.621597,-113.20175,4245.0,MT,Drummond,no,43878,255144,2400.0,125.0,TURF-F,0,0,07,,25,
21740,M28,small_airport,Mid Continent Airport,36.2251,-89.7279,268.0,MO,Hayti,no,43879,252942,3420.0,175.0,TURF-F,0,0,18,,36,
21741,M35,seaplane_base,Lindey's Landing West Seaplane Base,47.1744,-113.48,3993.0,MT,Seeley Lake,no,43880,255065,14000.0,1000.0,WATER,0,0,12,,30,
21742,M38,small_airport,Hazel Green Airport,34.9162,-86.6469,814.0,AL,Hazel Green,no,43881,247219,2670.0,40.0,ASPH-P,0,0,07,,25,
21743,M47,closed,Fife Lake Seaplane Base,44.5675,-85.3442,1020.0,MI,Fife Lake,no,43882,254427,5500.0,500.0,WATER-E,0,0,E,,W,
21743,M47,closed,Fife Lake Seaplane Base,44.5675,-85.3442,1020.0,MI,Fife Lake,no,43882,254428,5500.0,500.0,WATER-E,0,0,N,,S,
21743,M47,closed,Fife Lake Seaplane Base,44.5675,-85.3442,1020.0,MI,Fife Lake,no,43882,254429,6000.0,500.0,WATER-E,0,0,NW,,SE,
21744,M49,seaplane_base,Jolly Fisherman Seaplane Base,47.143,-95.5289,1499.0,MN,Waubun,no,43883,255719,5000.0,1800.0,WATER,0,0,08,,26,
21745,M57,seaplane_base,Rangeley Lake Seaplane Base,44.9533,-70.6631,1518.0,ME,Rangeley,no,43884,246836,7000.0,1000.0,WATER,0,0,06,,24,
21746,M61,small_airport,Edward F Johnson Airport,46.3452,-87.7885,1446.0,MI,Ishpeming,no,43885,255884,2200.0,100.0,TURF-P,0,0,18,,36,
21747,M62,heliport,Rotorcraft Heliport,46.2067,-114.153,3630.0,MT,Hamilton,no,43886,267943,55.0,50.0,CONC,0,0,H1,,,
21748,M69,seaplane_base,Birch Lake Seaplane Base,46.3697,-93.8139,1278.0,MN,Deerwood,no,43887,252179,6000.0,2000.0,WATER,0,0,13,,31,
21749,M74,small_airport,Bald Knob Municipal Airport,35.3004,-91.5576,212.0,AR,Bald Knob,no,43888,249511,1850.0,100.0,TURF-F,0,0,04,,22,
21749,M74,small_airport,Bald Knob Municipal Airport,35.3004,-91.5576,212.0,AR,Bald Knob,no,43888,249512,2228.0,50.0,ASPH-G,0,0,09,,27,
21750,M84,closed,Erie Aerodrome,41.782963,-83.51753,605.0,MI,Erie,no,43889,249490,2670.0,80.0,TURF-G,0,0,18,,36,
21751,M86,small_airport,Walle Field,42.4709,-86.1273,635.0,MI,Pullman,no,43890,252384,1750.0,60.0,TURF-P,0,0,09,,27,
45427,M97,small_airport,Morehead-Rowan County Clyde A. Thomas Regional Airport,38.215,-83.58761,1028.0,KY,Morehead,no,43891,264057,5500.0,100.0,Asphalt,0,0,02,,20,
330494,MA01,heliport,Gillette Stadium Heliport,42.08866,-71.26329,271.0,MA,Foxborough,no,43902,330497,43.0,43.0,CON,1,0,H1,,H1,
21752,MA07,small_airport,Friends Ultralightport,41.5676,-71.1192,131.0,MA,Westport,no,43904,250683,1635.0,50.0,TURF,0,0,01U,,19U,
345683,MA09,heliport,Mojarr Heliport,42.050323,-71.89021,458.0,MA,Dudley,no,43905,345684,60.0,60.0,Turf,0,0,H1,,,
21753,MA10,heliport,Chambers Heliport,42.378162,-71.088554,60.0,MA,Somerville,no,43906,267944,20.0,20.0,PIERCED STEEL PLANKING / LANDING MATS / MEMBRANES,0,0,H1,,,
21754,MA12,closed,Marston Mills Seaplane Base,41.669,-70.4175,44.0,MA,Marstons Mills,no,43908,252972,1500.0,200.0,WATER,0,0,17W,,35W,
21754,MA12,closed,Marston Mills Seaplane Base,41.669,-70.4175,44.0,MA,Marstons Mills,no,43908,252971,3600.0,200.0,WATER,0,0,7W,,25W,
21755,MA13,heliport,Nugent Heliport,42.6279,-70.6378,100.0,MA,Gloucester,no,43909,267945,40.0,40.0,GRASS / SOD,0,0,H1,,,
21756,MA14,heliport,Wheeler's Point Heliport,42.6393,-70.6803,35.0,MA,Gloucester,no,43910,267946,10.0,12.0,WOOD,0,0,H1,,,
21757,MA15,heliport,Pond Road Heliport,42.6284,-70.6434,50.0,MA,Gloucester,no,43911,267947,40.0,40.0,ASPH/ CONC,0,0,H1,,,
21758,MA16,small_airport,Marshall's Airport,42.3634,-71.8217,630.0,MA,Holden,no,43912,251922,1700.0,800.0,TURF,0,0,18,,36,
21759,MA17,closed,Avco/Lowell Heliport,42.6154,-71.3209,131.0,MA,Lowell,no,43913,267948,100.0,100.0,CONC,0,0,H1,,,
21760,MA18,small_airport,Cmelak Field,42.0791,-73.3072,980.0,MA,Sheffield,no,43914,249359,1250.0,80.0,TURF,0,0,16,,34,
21761,MA19,closed,Berlin Lndg Area,42.367596,-71.6417,270.0,MA,Berlin,no,43915,253217,3000.0,100.0,TURF,0,0,01,,19,
21763,MA20,heliport,Beverly Hospital Heliport,42.5662,-70.8775,84.0,MA,Beverly,no,43917,267949,75.0,75.0,ASPH/ CONC,0,0,H1,,,
21764,MA21,heliport,Baybank Heliport,42.4812,-71.2076,150.0,MA,Burlington,no,43918,267950,100.0,75.0,CONC,0,0,H1,,,
21765,MA22,heliport,The Beat Heliport,42.31513,-71.04926,55.0,MA,Boston,no,43919,267951,64.0,60.0,PIERCED STEEL PLANKING / LANDING MATS / MEMBRANES,0,0,H1,,,
21766,MA23,heliport,North Bay Heliport,41.6273,-70.3997,10.0,MA,Osterville,no,43920,267952,50.0,50.0,GRASS / SOD,0,0,H1,,,
21767,MA24,closed,Museum of Science Heliport,42.367596,-71.0717,66.0,MA,Boston,no,43921,267953,285.0,121.0,CONC,0,0,H1,,,
21768,MA25,seaplane_base,Long Pond Seaplane Base,41.7321,-70.0611,31.0,MA,Brewster,no,43922,248393,5000.0,1000.0,WATER,0,0,04,,22,
21768,MA25,seaplane_base,Long Pond Seaplane Base,41.7321,-70.0611,31.0,MA,Brewster,no,43922,248394,6000.0,1000.0,WATER,0,0,09,,27,
21768,MA25,seaplane_base,Long Pond Seaplane Base,41.7321,-70.0611,31.0,MA,Brewster,no,43922,248395,6000.0,1000.0,WATER,0,0,12,,30,
21769,MA26,balloonport,Balloon Port At Dingley Dell Balloonport,42.1204,-72.2562,465.0,MA,Brimfield,no,43923,248129,600.0,300.0,TURF,0,0,09,,27,
21769,MA26,balloonport,Balloon Port At Dingley Dell Balloonport,42.1204,-72.2562,465.0,MA,Brimfield,no,43923,248130,400.0,200.0,WATER,0,0,18,,36,
21770,MA27,heliport,Goddard Hosp Heliport,42.1004,-71.082,200.0,MA,Brockton,no,43924,267954,70.0,65.0,ASPH/ CONC,0,0,H1,,,
21771,MA28,heliport,Congamond Lake Heliport,42.0334,-72.7598,225.0,MA,Southwick,no,43925,267955,10.0,10.0,"NATURAL SOIL, GRASS / SOD",0,0,H1,,,
21772,MA29,heliport,Camp Edwards Heliport,41.6715,-70.5648,135.0,MA,Bourne,no,43926,267956,117.0,40.0,CONC,0,0,H1,,,
21773,MA30,small_airport,Dresser Hill Airport,42.10217,-71.96912,810.0,MA,Charlton,no,43927,247320,2000.0,300.0,TURF,0,0,N,,S,
21774,MA31,heliport,Charlton Memorial Hospital Heliport,41.709774,-71.14683,240.0,MA,Fall River,no,43928,267957,60.0,60.0,CONC,0,0,H1,,,
21775,MA32,heliport,Atlantic Trade Heliport,42.2612,-71.7695,570.0,MA,Worcester,no,43929,267958,40.0,40.0,GRASS / SOD,0,0,H1,,,
21776,MA33,heliport,Sagamore Hill Heliport,42.6419,-70.8268,200.0,MA,Ipswich,no,43930,267959,50.0,50.0,GRASS / SOD,0,0,HI,,,
21777,MA34,heliport,Moore Dogs Heliport,41.9254,-70.8034,110.0,MA,Carver,no,43931,267960,80.0,80.0,GRASS / SOD,0,0,H1,,,
21778,MA35,heliport,Hat Factory Heliport,42.8351,-70.9311,10.0,MA,Amesbury,no,43932,267961,100.0,100.0,GRASS / SOD,0,0,H1,,,
21779,MA36,small_airport,Snow Airport,42.6665,-70.853,61.0,MA,Ipswich,no,43933,249798,1600.0,100.0,TURF,0,0,04,,22,
21780,MA37,heliport,Falmouth Hospital Heliport,41.5651,-70.6245,105.0,MA,Falmouth,no,43934,267962,100.0,100.0,ASPH/ CONC,0,0,H1,,,
21781,MA38,heliport,Fitchburg Paper Company Heliport,42.5798,-71.8287,525.0,MA,Fitchburg,no,43935,267963,48.0,24.0,WOOD,0,0,H1,,,
21782,MA39,heliport,Brigham & Women's Hospital Heliport,42.336384,-71.10681,200.0,MA,Boston,no,43936,267964,80.0,60.0,ASPH/ CONC,0,0,H1,,,
21783,MA40,seaplane_base,Diesel Dogs Seaplane Base,42.5434,-71.9684,325.0,MA,Gardner,no,43937,252607,3000.0,150.0,WATER,0,0,09W,,27W,
21783,MA40,seaplane_base,Diesel Dogs Seaplane Base,42.5434,-71.9684,325.0,MA,Gardner,no,43937,252608,4000.0,150.0,WATER,0,0,11W,,29W,
21783,MA40,seaplane_base,Diesel Dogs Seaplane Base,42.5434,-71.9684,325.0,MA,Gardner,no,43937,252609,4000.0,150.0,WATER,0,0,15W,,33W,
21784,MA41,heliport,Princess Lane Heliport,42.2244,-71.5597,135.0,MA,Hopkinton,no,43938,267965,50.0,50.0,ASPH/ CONC,0,0,H1,,,
21785,MA42,heliport,US Coast Guard Gloucester Heliport,42.6101,-70.66,10.0,MA,Gloucester,no,43939,267966,90.0,90.0,CONC,0,0,H1,,,
21786,MA43,small_airport,Morehaven Airport,42.072174,-72.89996,1120.0,MA,Granville,no,43940,252943,1170.0,100.0,TURF,0,0,10,,28,
21787,MA44,small_airport,Trade Wind Airport,41.4418,-70.5703,43.0,MA,Oak Bluffs,no,43941,251350,2200.0,200.0,TURF-G,0,0,06,,24,
21788,MA45,heliport,Simmons Heliport,42.12514,-70.843834,90.0,MA,Hanover,no,43942,267967,50.0,50.0,CONC,0,0,H1,,,
21789,MA46,heliport,Army National Guard Heliport,42.1307,-71.4842,300.0,MA,Milford,no,43943,267968,15.0,15.0,CONC,0,0,H1,,,
21790,MA47,heliport,Chicopee Heliport,42.1826,-72.5615,245.0,MA,Chicopee,no,43944,267969,150.0,60.0,ASPH/ CONC,0,0,H1,,,
21791,MA48,heliport,Raytheon Heliport,42.430653,-71.252556,130.0,MA,Lexington,no,43945,267970,55.0,40.0,ASPH/ CONC,0,0,H1,,,
21792,MA49,heliport,Metro-Swift Heliport,42.5412,-70.9276,40.0,MA,Peabody,no,43946,267971,100.0,20.0,ASPH/ CONC,0,0,H1,,,
21793,MA50,heliport,Compaq Marlboro Heliport,42.3262,-71.5762,430.0,MA,Marlboro,no,43947,267972,25.0,25.0,CONC,0,0,H1,,,
21793,MA50,heliport,Compaq Marlboro Heliport,42.3262,-71.5762,430.0,MA,Marlboro,no,43947,267973,25.0,25.0,CONC,0,0,H2,,,
21794,MA51,heliport,Richie's Heliport,41.6382,-71.0389,104.0,MA,North Dartmouth,no,43948,267974,12.0,12.0,WOOD,0,0,H1,,,
21795,MA52,small_airport,Sids Airport,42.43817,-71.470245,220.0,MA,Maynard,no,43949,247934,1075.0,30.0,TURF,0,0,NW,,SE,
21796,MA53,small_airport,Ware Airport,42.282,-72.2148,483.0,MA,Ware,no,43950,256956,2030.0,150.0,TURF,0,0,N,,S,
21797,MA54,heliport,B-Town Heliport,42.3001,-72.4262,320.0,MA,Belchertown,no,43951,267975,150.0,75.0,GRASS / SOD,0,0,H1,,,
21798,MA55,small_airport,Muskeget Island Airport,41.3348,-70.2995,90.0,MA,Muskeget Island,no,43952,247366,1820.0,100.0,TURF,0,0,NE,,SW,
21799,MA56,heliport,Boston Scientific Natick Heliport,42.305,-71.3753,167.0,MA,Natick,no,43953,267976,40.0,40.0,CONC,0,0,H1,,,
21800,MA57,heliport,Us Property & Fiscal Office Heliport,42.2834,-71.3662,200.0,MA,Natick,no,43954,267977,100.0,75.0,CONC,0,0,H1,,,
21801,MA58,heliport,Natick Army Laboratories Heliport,42.286526,-71.36069,143.0,MA,Natick,no,43955,267978,120.0,78.0,ASPH/ CONC,0,0,H1,,,
21802,MA59,closed,Veracka Heliport,42.045105,-71.0092,80.0,MA,Brockton,no,43956,267979,75.0,75.0,GRASS / SOD,0,0,H1,,,
21803,MA6,seaplane_base,Monponsett Pond Seaplane Base,42.0098,-70.8431,52.0,MA,Halifax,no,43957,252686,3200.0,300.0,WATER-E,0,0,10,,28,
21803,MA6,seaplane_base,Monponsett Pond Seaplane Base,42.0098,-70.8431,52.0,MA,Halifax,no,43957,252687,4600.0,500.0,WATER-E,0,0,17,,35,
21804,MA60,heliport,St Luke's Hospital Heliport,41.894,-70.915,140.0,MA,Middleborough,no,43958,267980,40.0,40.0,CONC,0,0,H1,,,
21805,MA62,closed,Sampson Pond Heliport,41.8604,-70.7517,167.0,MA,Carver,no,43959,267981,60.0,60.0,GRASS / SOD,0,0,H1,,,
21806,MA63,small_airport,Sherman-Private Airport,42.074,-70.7981,34.0,MA,Pembroke,no,43960,251703,1500.0,50.0,TURF,0,0,N,,S,
21807,MA64,small_airport,Pheasant Field,42.0754,-70.8153,40.0,MA,Pembroke,no,43961,253641,2000.0,150.0,TURF,0,0,N,,S,
21808,MA65,seaplane_base,Island Air Service Seaplane Base,41.7718,-70.8731,53.0,MA,Rochester,no,43962,255787,4000.0,500.0,WATER,0,0,E,,W,
21808,MA65,seaplane_base,Island Air Service Seaplane Base,41.7718,-70.8731,53.0,MA,Rochester,no,43962,255788,5000.0,500.0,WATER,0,0,N,,S,
21810,MA67,heliport,Tgp Heliport,42.0345,-72.632,120.0,MA,Agawam,no,43964,267982,90.0,40.0,CONC,0,0,H1,,,
21811,MA68,heliport,Massachusetts Mutual Life Insurance Co Heliport,42.116207,-72.54254,206.0,MA,Springfield,no,43965,267983,60.0,60.0,ASPH/ CONC,0,0,H1,,,
21812,MA69,heliport,New England Memorial Hospital Heliport,42.4515,-71.087,219.0,MA,Stoneham,no,43966,267984,50.0,50.0,CONC,0,0,H1,,,
21813,MA70,small_airport,Sudbury Airport,42.3509,-71.4298,135.0,MA,Sudbury,no,43967,252593,1000.0,50.0,TURF,0,0,18,,36,
21814,MA71,heliport,Davna Corp Heliport,42.1551,-71.3862,145.0,MA,Millis,no,43968,267985,100.0,100.0,GRASS / SOD,0,0,H1,,,
21815,MA72,small_airport,Tuckernuck Airport,41.2975,-70.2604,23.0,MA,Tuckernuck Island,no,43969,254190,2000.0,20.0,TURF,0,0,NE,,SW,
21815,MA72,small_airport,Tuckernuck Airport,41.2975,-70.2604,23.0,MA,Tuckernuck Island,no,43969,254191,2000.0,20.0,TURF,0,0,NW,,SE,
21816,MA73,closed,Oxbow Corporation Heliport,42.2182,-71.2973,270.0,MA,Dover,no,43970,267986,50.0,50.0,CONC,0,0,H1,,,
21817,MA74,seaplane_base,Larson's Seaplane Base,42.6915,-71.4181,90.0,MA,Tyngsboro,no,43971,247806,2500.0,400.0,WATER,0,0,13W,,31W,
21818,MA75,small_airport,Sky Glen Airport,42.0409,-71.6162,260.0,MA,Uxbridge,no,43972,258005,2400.0,75.0,TURF,0,0,NW,,SE,
21819,MA76,heliport,Waltham Weston Hospital & Medical Center Heliport,42.3676,-71.2481,75.0,MA,Waltham,no,43973,267987,100.0,100.0,ASPH/ CONC,0,0,H1,,,
21820,MA77,small_airport,Blueberry Hill Airport,42.3751,-73.1476,2000.0,MA,Washington,no,43974,256530,1800.0,100.0,TURF,0,0,16,,34,
21821,MA78,seaplane_base,Russell Mill Pond Seaplane Base,41.9179,-70.6278,55.0,MA,Plymouth,no,43975,247572,2800.0,400.0,WATER,0,0,09,,27,
21822,MA79,heliport,Digital Heliport,42.1759,-72.7248,260.0,MA,Westfield,no,43976,267988,50.0,24.0,CONC,0,0,H1,,,
21823,MA80,small_airport,Mundale Airport,42.12143,-72.81204,280.0,MA,Westfield,no,43977,254406,1600.0,50.0,TURF,0,0,03,,21,
21824,MA81,heliport,Digital Heliport,42.5551,-71.9256,1100.0,MA,Westminster,no,43978,267989,34.0,34.0,CONC,0,0,H1,,,
21825,MA82,seaplane_base,Westport Seaplane Base,41.6493,-71.1259,131.0,MA,Westport,no,43979,248252,5000.0,200.0,WATER,0,0,ALL,,WAY,
21826,MA83,heliport,Hubbard Regional Hospital Heliport,42.0276,-71.8503,510.0,MA,Webster,no,43980,267990,40.0,40.0,ASPH/ CONC,0,0,H1,,,
21827,MA84,heliport,Sprague Nr 1 Heliport,42.7209,-73.2134,665.0,MA,Williamstown,no,43981,267991,100.0,100.0,GRASS / SOD,0,0,H1,,,
21828,MA85,heliport,Sprague Nr 2 Heliport,42.7195,-73.2134,665.0,MA,Williamstown,no,43982,267992,100.0,100.0,GRASS / SOD,0,0,H1,,,
21829,MA86,small_airport,Kendalls Lndg Area Airport,42.5056,-73.0598,2102.0,MA,Windsor,no,43983,250147,1800.0,150.0,TURF,0,0,E,,W,
21830,MA87,closed,Horseneck Seaplane Base,41.5098,-71.0381,0.0,MA,Westport,no,43984,254457,5000.0,200.0,WATER,0,0,16,,34,
21831,MA88,small_airport,Albert Farms Airport,42.3901,-72.9309,1425.0,MA,Worthington,no,43985,257752,2800.0,50.0,ASPH-GRVL,0,0,N,,S,
21832,MA89,small_airport,B&B Farm Airport,42.3461,-72.1039,980.0,MA,New Braintree,no,43986,255047,2000.0,100.0,TURF,0,0,16,,34,
21833,MA90,heliport,Host Hotel Heliport,42.481205,-71.54732,280.0,MA,Boxborough,no,43987,267993,180.0,175.0,GRASS / SOD,0,0,H1,,,
21834,MA91,heliport,Compaq Parker Street Heliport,42.4184,-71.4473,178.0,MA,Maynard,no,43988,267994,26.0,24.0,CONC,0,0,H1,,,
21834,MA91,heliport,Compaq Parker Street Heliport,42.4184,-71.4473,178.0,MA,Maynard,no,43988,267995,26.0,24.0,CONC,0,0,H2,,,
21834,MA91,heliport,Compaq Parker Street Heliport,42.4184,-71.4473,178.0,MA,Maynard,no,43988,267996,26.0,24.0,CONC,0,0,H3,,,
21834,MA91,heliport,Compaq Parker Street Heliport,42.4184,-71.4473,178.0,MA,Maynard,no,43988,267997,26.0,24.0,CONC,0,0,H4,,,
21835,MA92,heliport,Prospect Hill Heliport,42.3979,-71.2578,270.0,MA,Waltham,no,43989,267998,70.0,70.0,ASPH/ CONC,0,0,H1,,,
21836,MA93,heliport,Bay Bank Ii Heliport,42.4812,-71.2095,148.0,MA,Burlington,no,43990,267999,50.0,50.0,ASPH/ CONC,0,0,H1,,,
21837,MA94,heliport,Parker Heliport,42.2754,-71.7987,520.0,MA,Worcester,no,43991,268000,36.0,25.0,WOOD,0,0,H1,,,
21838,MA95,heliport,Bear Hole Heliport,42.1265,-72.6695,235.0,MA,West Springfield,no,43992,268001,75.0,75.0,GRASS / SOD,0,0,H1,,,
21839,MA96,closed,Rent-A-Tool Heliport,42.4279,-70.9845,,MA,Revere,no,43993,268002,50.0,50.0,ASPH/ CONC,0,0,H1,,,
21840,MA97,small_airport,Waters Airport,42.1251,-71.7398,700.0,MA,Sutton,no,43994,250627,2400.0,60.0,TURF,0,0,15,,33,
21841,MA98,heliport,Anna Jaques Hospital Heliport,42.8145,-70.8909,100.0,MA,Newburyport,no,43995,268003,50.0,50.0,CONC,0,0,H1,,,
21842,MA99,heliport,Princess House Heliport,41.8612,-71.1078,12.0,MA,Taunton,no,43996,268004,20.0,20.0,CONC,0,0,H1,,,
21845,MD00,small_airport,Fair's Airport,38.0462,-75.5533,22.0,MD,Pocomoke City,no,44015,250140,1875.0,66.0,TURF-G,0,0,07,,25,
21846,MD01,small_airport,Wingfield Airport,38.143253,-76.35725,20.0,MD,Dameron,no,44016,248007,4200.0,500.0,WATER,0,0,01W,,19W,
21846,MD01,small_airport,Wingfield Airport,38.143253,-76.35725,20.0,MD,Dameron,no,44016,248008,1200.0,50.0,TURF,0,0,11,,29,
21846,MD01,small_airport,Wingfield Airport,38.143253,-76.35725,20.0,MD,Dameron,no,44016,248009,3600.0,300.0,WATER,0,0,14W,,32W,
21847,MD02,heliport,St. Mary's Hospital East Heliport,38.3015,-76.6368,96.0,MD,Leonardtown,no,44017,268005,45.0,45.0,CONC,0,0,H1,,,
21847,MD02,heliport,St. Mary's Hospital East Heliport,38.3015,-76.6368,96.0,MD,Leonardtown,no,44017,268006,45.0,45.0,CONC,0,0,H2,,,
21849,MD04,small_airport,Rossneck Airport,38.5689,-76.2358,5.0,MD,Cambridge,no,44019,251600,1600.0,50.0,TURF,0,0,09,,27,
21850,MD05,small_airport,Finagin Airfield,38.51092,-77.12219,185.0,MD,Welcome,no,44020,253711,2575.0,100.0,TURF,0,0,15,,33,
21851,MD06,small_airport,Pilots Cove Airport,38.336765,-76.88058,20.0,MD,Newburg,no,44021,256235,1200.0,50.0,TURF,0,0,12,,30,
21852,MD07,closed,Sacred Heart Hospital Heliport,39.65542,-78.795525,1428.0,MD,Cumberland,no,44022,268007,44.0,44.0,CONC,0,0,H1,,,
21853,MD08,heliport,Gregory May Heliport,39.5346,-76.1063,51.0,MD,Havre De Grace,no,44023,268008,55.0,55.0,CONC,0,0,H1,,,
21854,MD09,closed,Meadow Brook Airport,38.9154,-75.971,50.0,MD,Queen Anne,no,44024,252633,2000.0,80.0,TURF,0,0,18,,36,
21855,MD1,small_airport,Massey Aerodrome,39.2992,-75.7994,73.0,MD,Massey,no,44025,253181,3000.0,100.0,TURF-G,0,0,02,,20,
21856,MD10,heliport,Baltimore Police Department Heliport,39.290325,-76.60767,170.0,MD,Baltimore,no,44026,268009,182.0,122.0,CONC,0,0,H1,,,
21857,MD11,small_airport,Wright Field,39.2771,-76.0627,80.0,MD,Chestertown,no,44027,250051,2950.0,100.0,TURF,0,0,14,,32,
21858,MD12,small_airport,Bell Airport,39.6364,-77.2928,370.0,MD,Emmittsburg,no,44028,248884,2100.0,60.0,TURF,0,0,02,,20,
21859,MD13,heliport,Black & Decker/Parking Lot 2 Heliport,39.399,-76.5883,472.0,MD,Towson,no,44029,268010,60.0,60.0,ASPH/ CONC,0,0,H1,,,
21860,MD14,small_airport,Robinson Private Airport,38.524208,-76.68316,20.0,MD,Hughesville,no,44030,247116,2600.0,70.0,TURF,0,0,E,,W,
21860,MD14,small_airport,Robinson Private Airport,38.524208,-76.68316,20.0,MD,Hughesville,no,44030,247117,2100.0,60.0,TURF,0,0,N,,S,
21862,MD16,closed,Waredaca Farm Airport,39.2307,-77.0833,530.0,MD,Brookeville,no,44032,268011,1460.0,50.0,GRASS / SOD,0,0,15,,33,
21863,MD17,closed,Tinsley Airstrip,39.516804,-76.733,400.0,MD,Butler,no,44033,257745,1900.0,100.0,TURF,0,0,09,,27,
21864,MD18,closed,Horn Point Airport,38.5896,-76.1385,12.0,MD,Cambridge,no,44034,255052,2200.0,100.0,TURF,0,0,03,,21,
21864,MD18,closed,Horn Point Airport,38.5896,-76.1385,12.0,MD,Cambridge,no,44034,255053,2650.0,100.0,TURF,0,0,09,,27,
21864,MD18,closed,Horn Point Airport,38.5896,-76.1385,12.0,MD,Cambridge,no,44034,255054,1800.0,100.0,TURF,0,0,14,,32,
21865,MD19,small_airport,Hybarc Farm Airport,39.2032,-76.0249,50.0,MD,Chestertown,no,44035,253329,2400.0,100.0,TURF,0,0,NW,,SE,
21866,MD20,small_airport,Greer Airport,39.635918,-77.12289,520.0,MD,Taneytown,no,44036,253615,1500.0,100.0,TURF,0,0,11,,29,
21867,MD21,small_airport,Ashland Landing Farm Airport,39.1181,-76.0964,10.0,MD,Centreville,no,44037,249319,2250.0,50.0,TURF,0,0,14,,32,
21868,MD22,small_airport,Deale Airport,38.7834,-76.5647,15.0,MD,Deale,no,44038,256242,2000.0,60.0,TURF,0,0,17,,35,
21869,MD23,small_airport,Kennersley Airport,39.1448,-76.0405,30.0,MD,Church Hill,no,44039,248297,2750.0,70.0,ASPH-TURF,0,0,09,,27,
21870,MD24,closed,Haysfield Airport,39.2382,-76.9466,420.0,MD,Clarksville,no,44040,255485,2400.0,85.0,TURF,0,0,13,,31,
21871,MD25,heliport,Howard County General Hospital Heliport,39.2146,-76.8864,470.0,MD,Columbia,no,44041,268012,100.0,100.0,GRASS / SOD,0,0,H1,,,
21872,MD26,closed,Beltsville Shop Heliport,39.0501,-76.8905,185.0,MD,Beltsville,no,44042,268013,65.0,65.0,GRASS / SOD,0,0,H1,,,
21873,MD27,heliport,Chalk Point Generating Station Heliport,38.5565,-76.6927,80.0,MD,Eagle Harbor,no,44043,268014,330.0,130.0,GRASS / SOD,0,0,H1,,,
21874,MD28,small_airport,Ewing Airport,38.8093,-75.9922,50.0,MD,Easton,no,44044,250862,3400.0,60.0,TURF,0,0,18,,36,
